lon,lat,p_anomalous,label,nearest_gold_deg
-105.2767,38.245,0.33,1,0.03924957324608296
-105.2906,38.2583,0.285,1,0.05158058743364378
-105.3628,38.2058,0.32,1,0.027644185645446285
-105.4003,38.1956,0.335,1,0.04456685988489834
-105.1361,38.1056,0.31,0,0.18106551576708205
-105.1172,38.0983,0.28,0,0.20086560930134426
-105.1064,38.0775,0.325,0,0.22058926741797633
-105.1044,38.2408,0.41641932482721955,0,0.17653831595435582
-105.1061,38.2889,0.37919444444444445,1,0.1303942828501329
-105.1053,38.3222,0.39,1,0.10048956662260722
-105.1061,38.3397,0.36419444444444443,1,0.08509968860107481
-105.1056,38.3625,0.38,1,0.067726693408142
-105.1436,38.3489,0.38419444444444445,1,0.062263705318586736
-105.1428,38.3578,0.3541944444444444,1,0.053649874184385285
-105.1594,38.3458,0.35,1,0.06483808294513746
-105.1767,38.3261,0.405,1,0.0874025686121443
-105.1986,38.3136,0.3128277153558053,1,0.10675926657672412
-105.1836,38.3494,0.375,1,0.06799080084834841
-105.2028,38.3514,0.24782771535580522,1,0.07685678239427003
-105.5008,38.5575,0.29,1,0.06046482035035164
-105.5392,38.6164,0.4141944444444444,1,0.056130584354691974
-105.5469,38.6197,0.38,1,0.06397080974944018
-105.5414,38.6169,0.345,1,0.058341670356610434
-105.5239,38.6081,0.455,1,0.04145185761820241
-105.53,38.6158,0.415,1,0.046922558540642326
-105.5292,38.6153,0.37,1,0.04612000108413029
-105.5433,38.6156,0.42780688463583205,1,0.06022069826895173
-105.5486,38.6169,0.4186124401913876,1,0.06553928974286329
-105.5508,38.6214,0.44919444444444445,1,0.06799328275645487
-105.5525,38.6206,0.345,1,0.0696212647112875
-105.555,38.625,0.44,1,0.07256984566609474
-105.5578,38.6261,0.4091944444444444,1,0.07549504950657286
-105.5592,38.6294,0.457806884635832,1,0.07741306414294911
-105.5578,38.6256,0.39,1,0.07542521130232144
-105.5672,38.6369,0.39,1,0.08684643055416617
-105.5703,38.6439,0.39,1,0.09178625441753482
-105.5575,38.6386,0.37,1,0.07797923120934397
-105.5583,38.6353,0.36,1,0.07783089682125115
-105.5692,38.6439,0.23,1,0.09074162495789367
-105.5647,38.6392,0.42,1,0.0850444383837075
-105.5783,38.6656,0.43419444444444444,1,0.10768441159238988
-105.5764,38.6644,0.375,1,0.10544406337011587
-105.5789,38.6583,0.43419444444444444,1,0.10502196198891117
-105.5772,38.6581,0.44419444444444445,1,0.10339032111373102
-105.5792,38.6561,0.4141944444444444,1,0.10441684969390681
-105.5761,38.6533,0.425,1,0.10047865693767628
-105.5847,38.6472,0.34,1,0.10650632140863373
-105.5864,38.6508,0.4091944444444444,1,0.10924542324509061
-105.5883,38.6528,0.42919444444444443,1,0.11169936660518917
-105.59,38.6531,0.375,1,0.11340180995028512
-105.5911,38.64,0.375,1,0.11080576022932728
-105.5881,38.6394,0.29,1,0.10774752201326597
-105.5928,38.6431,0.39,1,0.1131846389754319
-105.5969,38.6469,0.38,1,0.11812248092552494
-105.5981,38.6461,0.285,1,0.11906983035177317
-105.5872,38.6472,0.355,1,0.10889419865171285
-105.5844,38.6453,0.40419444444444447,1,0.10566523789780687
-105.5733,38.6406,0.39,1,0.09369755866616966
-105.5633,38.645,0.38,1,0.08553797110055664
-105.5625,38.6453,0.345,1,0.08489367762089065
-105.5589,38.6431,0.44,1,0.08075243959162307
-105.5581,38.6394,0.23,1,0.07879294701938301
-105.5583,38.6047,0.415,1,0.07596460030830307
-105.5742,38.6075,0.442806884635832,1,0.09145408957504662
-105.5739,38.6067,0.375,1,0.09122721359330739
-105.5714,38.6047,0.4,1,0.08895501391152318
-105.5442,38.6014,0.42419444444444443,1,0.06268287246130623
-105.5447,38.6008,0.355,1,0.06330532757991733
-105.5383,38.5975,0.425,1,0.0580210694489577
-105.5381,38.5922,0.43,1,0.05967639818219601
-105.5367,38.5917,0.4286124401913876,1,0.05858785283656824
-105.5494,38.6025,0.18,1,0.06754582518557793
-105.4972,38.5364,0.32,1,0.07050179926781751
-105.4928,38.5367,0.39,1,0.07007200368192673
-105.4917,38.5356,0.335,1,0.06884097399078322
-105.4883,38.5319,0.335,1,0.06482469976790886
-105.4856,38.5272,0.395,1,0.05997999416471869
-105.4856,38.5256,0.275,1,0.05838109026045422
-105.4811,38.5233,0.455,1,0.05608758953636336
-105.4811,38.5217,0.44,1,0.05448898696066936
-105.4744,38.5214,0.365,1,0.05488460348767868
-105.4722,38.5183,0.445,1,0.05225653739007365
-105.4664,38.5183,0.445,1,0.05379982992538634
-105.4667,38.52,0.385,1,0.055323880015777205
-105.4636,38.5206,0.385,1,0.05689983919133796
-105.4614,38.5222,0.27,1,0.059184826602768914
-105.4883,38.5269,0.37,1,0.05984013452524356
-105.4892,38.5272,0.425,1,0.06021899783290637
-105.5289,38.5147,0.45,1,0.06572589824413416
-105.5283,38.5164,0.465,1,0.06655713109801983
-105.5272,38.5161,0.375,1,0.06559656774556669
-105.5189,38.5219,0.455,1,0.06515419940417967
-105.5108,38.5236,0.455,1,0.06264509318374176
-105.5061,38.5433,0.425,1,0.07560000330687784
-105.5028,38.5478,0.365,1,0.07033120573400911
-105.5056,38.5486,0.465,1,0.07040862518186299
-105.5297,38.5619,0.445,1,0.07089465776770737
-105.5283,38.5611,0.465,1,0.07059442258422254
-105.5342,38.5631,0.27,1,0.07306940878370356
-105.5406,38.5622,0.42,1,0.07828935112772374
-105.5422,38.5614,0.355,1,0.08000914010286182
-105.5431,38.5642,0.395,1,0.07883294045003944
-105.5414,38.5706,0.28,1,0.07348609732459316
-105.5453,38.5756,0.455,1,0.0738120078307013
-105.5425,38.5736,0.4,1,0.07259793729852458
-105.5481,38.5783,0.46,1,0.07481537609342542
-105.5508,38.5817,0.415,1,0.07560178899999273
-105.5525,38.5808,0.43,1,0.07752468316606628
-105.5878,38.5542,0.47,1,0.12124648654703359
-105.5878,38.5531,0.435,1,0.12180460787671425
-105.5769,38.5531,0.44,1,0.11257120635401789
-105.5811,38.5556,0.445,1,0.11477458124515791
-105.58,38.5564,0.395,1,0.11341902177324573
-105.5881,38.5436,0.365,1,0.12272941986337146
-105.5917,38.5408,0.41,1,0.12146962789109118
-105.5761,38.545,0.32,1,0.11660281514611506
-105.5714,38.5425,0.515,1,0.11446273847851043
-105.5711,38.5433,0.43,1,0.1137231748589524
-105.5636,38.5497,0.375,1,0.10386598336317227
-105.5742,38.5644,0.435,1,0.1043775957761092
-105.5725,38.5608,0.43,1,0.10472476545689074
-105.5694,38.5617,0.465,1,0.10161286581924557
-105.5642,38.5597,0.415,1,0.0983510371068853
-105.5622,38.5589,0.435,1,0.09717027580490066
-105.5628,38.5533,0.395,1,0.10099761630850132
-105.5553,38.5386,0.46,1,0.10127965096700994
-105.5544,38.5392,0.45,1,0.10106900464533602
-105.5583,38.5414,0.45,1,0.1053814580464677
-105.5608,38.5444,0.375,1,0.10520754012902112
-105.5592,38.5478,0.447806884635832,1,0.10174406370889794
-105.5533,38.5553,0.415,1,0.09236908844412546
-105.5547,38.5567,0.415,1,0.09254488910793283
-105.5558,38.5575,0.37,1,0.09289884014346449
-105.5439,38.5489,0.225,1,0.09005198776261843
-105.5464,38.5447,0.43,1,0.09484299921449584
-105.5419,38.5428,0.46,1,0.09336751308672543
-105.5389,38.5439,0.42,1,0.0906380742293199
-105.5328,38.5386,0.36,1,0.08676847180859382
-105.5319,38.5378,0.3541944444444444,1,0.08559890010974372
-105.5289,38.5456,0.375,1,0.08342036022458396
-105.5286,38.5456,0.425,1,0.08325595774477489
-105.5272,38.5428,0.38,1,0.08487799773792676
-105.5256,38.5394,0.385,1,0.08357138086689041
-105.5219,38.5383,0.42,1,0.08079704016855556
-105.5183,38.5375,0.405,1,0.07842811804448116
-105.5161,38.5372,0.31,1,0.07720258868715858
-105.5181,38.5361,0.46,1,0.07708658573318107
-105.525,38.5372,0.4091944444444444,1,0.08137156567253274
-105.5292,38.5428,0.405,1,0.08593459431451544
-105.5464,38.5528,0.42,1,0.08897708974787254
-105.5453,38.5528,0.375,1,0.08819766720270977
-105.5786,38.5658,0.39,1,0.10758861696294146
-105.5828,38.5675,0.455,1,0.11058876299154821
-105.5811,38.5664,0.4128277153558052,1,0.10954500673239734
-105.5864,38.5722,0.4,1,0.11195309062281025
-105.5881,38.5733,0.41,1,0.11311074440564428
-105.5897,38.5739,0.45,1,0.11437924855496429
-105.5906,38.5775,0.46282771535580525,1,0.11397432386287142
-105.5911,38.5758,0.39,1,0.11501895713315775
-105.5858,38.5886,0.46,1,0.1061358681125335
-105.5811,38.5894,0.335,1,0.10138662880282197
-105.5753,38.5869,0.41,1,0.09649692482146566
-105.5706,38.5881,0.425,1,0.09165224765383455
-105.5625,38.5792,0.4378277153558052,1,0.08724373043376747
-105.5633,38.5792,0.42,1,0.08797261221539113
-105.5644,38.5794,0.4,1,0.08889584073510373
-105.5642,38.5803,0.41,1,0.08835244478790467
-105.5683,38.5853,0.43,1,0.09034959048052726
-105.56,38.5958,0.45,1,0.07935569607785152
-105.5581,38.5939,0.445,1,0.07801530939501154
-105.5806,38.5972,0.335,1,0.09918731017625478
-105.5797,38.5967,0.435,1,0.0983959170900926
-105.4911,38.5811,0.365,1,0.035137508448951554
-105.4892,38.5819,0.375,1,0.033965902019528066
-105.4872,38.5825,0.445,1,0.03306766547550428
-105.4892,38.5828,0.3,1,0.0330810293068411
-105.4861,38.5842,0.27,1,0.03125623937712022
-105.4839,38.5831,0.31,1,0.03222043606160467
-105.4786,38.5806,0.31,1,0.034997921366851016
-105.48,38.5775,0.36,1,0.03793524087178053
-105.4742,38.5761,0.275,1,0.04020296630847549
-105.4708,38.5792,0.225,1,0.03814092945904903
-105.4708,38.5764,0.335,1,0.04080179530364079
