lon,lat,p_anomalous,label,nearest_gold_deg
-120.895,38.9752,0.4,1,0.004553789630635975
-120.8991,38.9968,0.41,1,0.0024597764125960176
-120.9302,38.9886,0.415,1,0.006174544517616824
-120.782,38.9657,0.45,1,0.00073389372528226
-120.7551,38.9893,0.32,1,0.002484854120463622
-120.8305,38.7992,0.4,1,0.0022281157959151802
-120.8531,38.803,0.435,1,0.0012509996003173044
-120.9114,38.7942,0.385,1,0.009719511304587454
-120.8701,38.8742,0.37,1,0.0021587264764237114
-120.7369,38.9885,0.36,1,0.0033809614017321007
-120.7185,38.974,0.405,1,0.01474566037856134
-120.6934,38.9745,0.435,1,0.017238401898090602
-120.7131,38.9549,0.36,1,0.02235145185441753
-120.5172,38.9215,0.445,1,0.03418576311858719
-120.5255,38.9046,0.405,1,0.01569702201056431
-120.5562,38.9011,0.38722488038277514,1,0.013658345434203707
-120.5883,38.9044,0.43144015554719284,1,0.01605339216489064
-120.6171,38.8983,0.32,1,0.008275808117643833
-120.6444,38.9056,0.4,1,0.022269272552100063
-120.672,38.9077,0.415,1,0.019219698228641155
-120.7013,38.9249,0.235,1,0.0076302686715513475
-120.7364,38.9418,0.38,1,0.004025481337684671
-120.5165,38.9425,0.38,1,0.051049626835062145
-120.5146,38.9641,0.415,1,0.030603764474319946
-120.5383,38.972,0.385,1,0.042125792574145664
-120.5152,38.994,0.415,1,0.016456500235458173
-120.568,38.9821,0.36,1,0.011774311020190371
-120.5873,38.9891,0.385,1,0.0006800000000026785
-120.6137,38.9916,0.30361244019138756,1,0.026580489085037698
-120.5611,38.9657,0.0,1,0.02352106290116376
-120.6462,38.9653,0.33861244019138753,1,0.018486600552827432
-120.6238,38.964,0.43,1,0.024324645937813007
-120.5481,38.9463,0.38419444444444445,1,0.028855751593055524
-120.5599,38.929,0.28,1,0.01367597894120097
-120.5133,38.7612,0.38,1,0.0023645718428472874
-120.5461,38.7633,0.37,1,0.026313154504913824
-120.5862,38.7697,0.34,1,0.036986831440393185
-120.6086,38.7823,0.295,1,0.016692204767505197
-120.744,38.9226,0.34,1,0.0037816001903932875
-120.7255,38.9054,0.325,1,0.026038941990802096
-120.7106,38.8849,0.0,1,0.03198325186718581
-120.6973,38.9026,0.33,1,0.01591090820789116
-120.6732,38.9315,0.445,1,0.0232946002326773
-120.6658,38.8818,0.395,1,0.009072050484874784
-120.6421,38.8316,0.31,1,0.03642001235585312
-120.5948,38.8267,0.475,1,0.05993708117685106
-120.6209,38.8033,0.305,1,0.02558842120960163
-120.593,38.8036,0.38,1,0.04226390540402583
-120.5737,38.8319,0.335,1,0.056258069643388114
-120.5735,38.8601,0.365,1,0.033697157150116966
-120.592,38.8852,0.42,1,0.021401691521939378
-120.6157,38.8717,0.31361244019138756,1,0.02607708572674559
-120.707,38.8397,0.33,1,0.010779782001508337
-120.6946,38.8574,0.445,1,0.024013156810383757
-120.7221,38.8284,0.34,1,0.016518020462507714
-120.6411,38.7703,0.3836124401913875,1,0.0035228539566671143
-120.6912,38.7569,0.35,1,0.00952221087773535
-120.7299,38.7598,0.425,1,0.00447371210518145
-120.729,38.797,0.4286124401913875,1,0.008864220213868507
-120.6932,38.797,0.335,1,0.024186039361574305
-120.6838,38.8201,0.37,1,0.011139380593195998
-120.6689,38.8312,0.34,1,0.009627112755142947
-120.6543,38.8512,0.385,1,0.01658144746395497
-120.4155,38.7755,0.44,1,0.02711029509246243
-120.4794,38.7652,0.305,1,0.023957380908606933
-120.4543,38.7741,0.37,1,0.022227955371557938
-120.4226,38.7993,0.24361244019138756,1,0.0427107480618167
-120.4533,38.8046,0.355,1,0.047057497808533286
-120.4861,38.7922,0.3,1,0.012805940027976496
-120.48,38.8243,0.30361244019138756,1,0.04382412691657296
-120.4561,38.8249,0.31861244019138757,1,0.0571706401923173
-120.4454,38.859,0.3686124401913875,1,0.07946803382492487
-120.4194,38.8587,0.38,1,0.1010275605961047
-120.4155,38.8353,0.515,1,0.07913200363948512
-120.4258,38.9427,0.32,1,0.08752521008258676
-120.4502,38.945,0.4,1,0.06680880480895214
-120.4752,38.9444,0.365,1,0.05193627248850057
-120.4806,38.9166,0.34,1,0.04873602774130024
-120.4627,38.9103,0.345,1,0.061353862144127386
