lat,lon,Th,Ce,La,P,U,Au,As,Ti,Fe,Zr,Y,Cr,Nb,Hf,Sc,W,lab_id
38.7701,-120.9462,5.0,31.0,17.0,506.0,2.4,,,5526.0,5.74,52.0,15.0,143.0,7.0,-15.0,19.0,,5189990
38.7638,-120.9816,-2.0,-10.0,-2.0,253.0,0.4,,,4077.0,7.51,13.0,15.0,342.0,4.0,-15.0,25.0,,5189991
38.782,-120.9682,-2.0,-10.0,-2.0,128.0,0.2,,,1041.0,6.05,2.0,7.0,1580.0,-4.0,-15.0,12.0,,5189992
38.76,-120.9062,-2.0,20.0,12.0,214.0,2.4,,,3441.0,2.96,60.0,5.0,49.0,7.0,-15.0,7.0,,5189993
38.7743,-120.7982,3.0,31.0,17.0,591.0,2.2,,,4529.0,4.17,38.0,11.0,160.0,13.0,-15.0,12.0,,5189994
38.7924,-120.7835,2.0,19.0,10.0,609.0,1.4,,,3574.0,4.22,20.0,13.0,60.0,4.0,-15.0,13.0,,5189995
38.7607,-120.8462,5.0,41.0,30.0,319.0,3.0,,,4168.0,4.41,65.0,17.0,106.0,7.0,-15.0,14.0,,5189996
38.7766,-120.8699,2.0,30.0,16.0,1236.0,1.6,,,5469.0,5.08,34.0,11.0,336.0,11.0,-15.0,16.0,,5189997
38.8135,-120.9111,4.0,28.0,14.0,649.0,1.7,,,4354.0,4.2,17.0,13.0,97.0,6.0,-15.0,13.0,,5189998
38.8273,-120.9448,4.0,31.0,11.0,542.0,1.2,,,3999.0,4.73,14.0,15.0,123.0,7.0,-15.0,15.0,,5189999
38.8296,-120.9779,-2.0,45.0,22.0,543.0,1.2,,,6123.0,6.46,55.0,23.0,313.0,10.0,-15.0,20.0,,5190000
38.8927,-120.8642,-2.0,19.0,13.0,236.0,1.2,,,3871.0,5.49,15.0,10.0,8.0,4.0,-15.0,26.0,,5190001
38.9016,-120.8976,3.0,53.0,25.0,614.0,1.9,,,2895.0,4.37,45.0,16.0,18.0,4.0,-15.0,17.0,,5190002
38.9109,-120.9227,3.0,23.0,13.0,503.0,4.2,,,4388.0,3.97,101.0,17.0,123.0,7.0,-15.0,21.0,,5190003
38.9003,-120.9517,-2.0,-10.0,4.0,219.0,0.5,,,2969.0,6.12,14.0,10.0,1180.0,4.0,-15.0,14.0,,5190004
38.8981,-120.9889,3.0,25.0,15.0,2455.0,2.9,,,3873.0,5.39,58.0,23.0,109.0,7.0,16.0,18.0,,5190005
38.8861,-120.9431,4.0,17.0,8.0,404.0,0.8,,,3737.0,6.64,38.0,9.0,1154.0,6.0,-15.0,14.0,,5190006
38.9557,-120.929,5.0,55.0,33.0,887.0,2.8,,,3125.0,5.24,31.0,17.0,11.0,7.0,-15.0,24.0,,5190007
38.9444,-120.9096,9.0,60.0,35.0,687.0,1.8,,,3881.0,5.38,35.0,16.0,14.0,8.0,-15.0,23.0,,5190008
38.9311,-120.8949,13.0,53.0,32.0,499.0,5.0,,,4693.0,4.83,76.0,12.0,107.0,11.0,-15.0,11.0,,5190009
38.9538,-120.9688,14.0,52.0,27.0,524.0,3.0,,,5323.0,5.05,84.0,17.0,267.0,13.0,-15.0,15.0,,5190010
38.9814,-120.7869,9.0,27.0,14.0,471.0,5.0,,,4127.0,4.26,68.0,5.0,104.0,11.0,-15.0,8.0,,5190011
38.9742,-120.9526,11.0,35.0,20.0,640.0,2.5,,,10573.0,8.04,107.0,17.0,275.0,21.0,-15.0,23.0,,5190012
38.9914,-120.8644,14.0,24.0,14.0,281.0,3.5,,,4323.0,4.14,93.0,7.0,149.0,11.0,-15.0,19.0,,5190013
38.9752,-120.895,12.0,35.0,20.0,473.0,2.1,,,6682.0,7.33,163.0,9.0,64.0,8.0,-15.0,22.0,,5190014
38.9968,-120.8991,9.0,30.0,13.0,770.0,3.1,,,8013.0,7.52,157.0,9.0,92.0,11.0,-15.0,17.0,,5190015
38.9886,-120.9302,4.0,29.0,19.0,844.0,2.5,,,5207.0,7.46,62.0,14.0,128.0,7.0,-15.0,29.0,,5190016
38.9657,-120.782,17.0,110.0,63.0,545.0,4.5,,,3953.0,4.63,131.0,13.0,129.0,10.0,-15.0,17.0,,5190017
38.9893,-120.7551,4.0,56.0,32.0,840.0,,,,6775.0,6.28,133.0,12.0,63.0,10.0,-15.0,18.0,,5190018
38.7992,-120.8305,2.0,30.0,17.0,515.0,3.4,,,4148.0,4.32,58.0,10.0,100.0,8.0,-15.0,18.0,,5190019
38.803,-120.8531,6.0,26.0,15.0,547.0,1.8,,,5698.0,4.88,14.0,14.0,133.0,8.0,-15.0,15.0,,5190020
38.7942,-120.9114,11.0,38.0,26.0,839.0,3.0,,,4324.0,4.13,69.0,15.0,128.0,8.0,-15.0,15.0,,5190021
38.8742,-120.8701,5.0,36.0,20.0,209.0,2.4,,,3565.0,3.33,53.0,11.0,48.0,6.0,-15.0,13.0,,5190022
38.9885,-120.7369,11.0,30.0,17.0,629.0,4.4,,,7752.0,6.75,128.0,9.0,104.0,12.0,-15.0,13.0,,5190023
38.974,-120.7185,10.0,24.0,16.0,716.0,,,,6290.0,6.45,123.0,6.0,126.0,9.0,-15.0,13.0,,5190024
38.9745,-120.6934,24.0,101.0,42.0,381.0,5.0,,,3691.0,3.35,37.0,15.0,57.0,11.0,-15.0,11.0,,5190025
38.9549,-120.7131,6.0,42.0,24.0,301.0,3.7,,,2992.0,3.27,66.0,6.0,65.0,8.0,-15.0,10.0,,5190026
38.9215,-120.5172,2.0,26.0,14.0,663.0,1.3,,,4060.0,4.49,96.0,11.0,40.0,6.0,-15.0,12.0,,5190027
38.9046,-120.5255,-2.0,54.0,21.0,770.0,2.5,,,6054.0,6.16,143.0,10.0,64.0,9.0,-15.0,21.0,,5190028
38.9011,-120.5562,11.0,70.0,23.0,874.0,2.6,,,6128.0,5.59,136.0,11.0,59.0,10.0,-15.0,16.0,,5190029
38.9044,-120.5883,16.0,49.0,20.0,853.0,3.2,,,5076.0,4.83,93.0,11.0,57.0,9.0,20.0,16.0,,5190030
38.8983,-120.6171,117.0,222.0,61.0,316.0,13.2,,,4222.0,3.6,57.0,10.0,38.0,14.0,16.0,16.0,,5190031
38.9056,-120.6444,5.0,24.0,12.0,317.0,5.8,,,3894.0,3.22,36.0,2.0,33.0,12.0,-15.0,7.0,,5190032
38.9077,-120.672,35.0,95.0,51.0,579.0,11.2,,,4004.0,4.49,40.0,7.0,59.0,14.0,-15.0,25.0,,5190033
38.9249,-120.7013,11.0,41.0,21.0,514.0,4.7,,,2149.0,1.71,49.0,11.0,24.0,13.0,-15.0,5.0,,5190034
38.9418,-120.7364,5.0,47.0,27.0,768.0,3.1,,,6874.0,6.4,139.0,10.0,73.0,11.0,20.0,18.0,,5190035
38.9425,-120.5165,12.0,34.0,18.0,742.0,2.3,,,5175.0,5.97,21.0,21.0,69.0,10.0,-15.0,27.0,,5190036
38.9641,-120.5146,11.0,87.0,51.0,288.0,7.1,,,5798.0,5.34,133.0,33.0,58.0,16.0,-15.0,14.0,,5190037
38.972,-120.5383,4.0,35.0,19.0,652.0,4.9,,,6193.0,6.59,65.0,20.0,76.0,10.0,-15.0,23.0,,5190038
38.994,-120.5152,14.0,59.0,29.0,728.0,2.7,,,2284.0,1.9,52.0,13.0,32.0,14.0,-15.0,6.0,,5190039
38.9821,-120.568,7.0,67.0,30.0,756.0,2.2,,,8056.0,7.95,188.0,23.0,78.0,10.0,-15.0,28.0,,5190040
38.9891,-120.5873,8.0,44.0,31.0,399.0,5.6,,,5297.0,3.54,105.0,17.0,40.0,14.0,-15.0,10.0,,5190041
38.9916,-120.6137,14.0,39.0,25.0,196.0,4.6,,,5915.0,5.43,128.0,14.0,37.0,12.0,-15.0,14.0,,5190042
38.9657,-120.5611,,,,,,,,,,,,,,,,,5190043
38.9653,-120.6462,11.0,38.0,23.0,2017.0,2.8,,,6034.0,5.88,104.0,15.0,97.0,8.0,-15.0,16.0,,5190045
38.964,-120.6238,8.0,58.0,33.0,666.0,2.9,,,6347.0,6.45,153.0,14.0,62.0,8.0,-15.0,21.0,,5190046
38.9463,-120.5481,13.0,59.0,33.0,1158.0,2.4,,,4919.0,4.81,126.0,36.0,52.0,7.0,-15.0,20.0,,5190047
38.929,-120.5599,13.0,33.0,25.0,108.0,5.2,,,3785.0,2.46,97.0,11.0,25.0,10.0,-15.0,7.0,,5190048
38.7612,-120.5133,18.0,48.0,19.0,355.0,4.3,,,4735.0,4.1,120.0,5.0,46.0,14.0,-15.0,15.0,,5190049
38.7633,-120.5461,11.0,33.0,13.0,681.0,5.5,,,5739.0,4.85,52.0,8.0,55.0,11.0,-15.0,13.0,,5190050
38.7697,-120.5862,9.0,21.0,8.0,482.0,3.2,,,3277.0,2.69,32.0,10.0,64.0,11.0,-15.0,10.0,,5190051
38.7823,-120.6086,11.0,28.0,13.0,293.0,3.3,,,3778.0,2.83,50.0,4.0,55.0,12.0,-15.0,8.0,,5190052
38.9226,-120.744,16.0,57.0,28.0,371.0,4.8,,,3967.0,3.31,79.0,6.0,60.0,14.0,-15.0,12.0,,5190053
38.9054,-120.7255,15.0,60.0,19.0,446.0,4.5,,,6173.0,4.3,95.0,8.0,56.0,18.0,-15.0,11.0,,5190054
38.8849,-120.7106,,,,,,,,,,,,,,,,,5190055
38.9026,-120.6973,9.0,23.0,13.0,329.0,3.8,,,3661.0,2.65,43.0,3.0,54.0,15.0,-15.0,8.0,,5190056
38.9315,-120.6732,24.0,103.0,44.0,502.0,5.5,,,4931.0,4.2,61.0,19.0,77.0,20.0,-15.0,11.0,,5190057
38.8818,-120.6658,30.0,100.0,47.0,623.0,10.7,,,3783.0,4.05,28.0,16.0,47.0,12.0,-15.0,17.0,,5190058
38.8316,-120.6421,17.0,50.0,23.0,340.0,6.2,,,3382.0,3.52,32.0,10.0,30.0,9.0,-15.0,8.0,,5190059
38.8267,-120.5948,16.0,18.0,7.0,417.0,,,,5027.0,4.61,65.0,4.0,71.0,14.0,-15.0,11.0,,5190060
38.8033,-120.6209,14.0,43.0,16.0,265.0,5.3,,,4789.0,3.39,65.0,8.0,56.0,14.0,-15.0,10.0,,5190061
38.8036,-120.593,17.0,40.0,16.0,387.0,5.1,,,5587.0,3.83,54.0,6.0,63.0,18.0,-15.0,12.0,,5190062
38.8319,-120.5737,10.0,31.0,25.0,444.0,3.7,,,3986.0,2.92,48.0,14.0,53.0,11.0,-15.0,8.0,,5190063
38.8601,-120.5735,12.0,53.0,16.0,801.0,3.3,,,3840.0,3.49,61.0,7.0,67.0,12.0,-15.0,9.0,,5190064
38.8852,-120.592,9.0,41.0,17.0,690.0,2.5,,,8102.0,7.99,125.0,7.0,92.0,10.0,18.0,20.0,,5190065
38.8717,-120.6157,11.0,53.0,30.0,829.0,3.9,,,5092.0,5.23,90.0,18.0,65.0,9.0,-15.0,15.0,,5190066
38.8397,-120.707,2.0,30.0,17.0,402.0,3.8,,,2839.0,2.6,55.0,5.0,59.0,6.0,-15.0,9.0,,5190067
38.8574,-120.6946,21.0,93.0,35.0,658.0,4.1,,,3299.0,3.39,64.0,8.0,65.0,11.0,-15.0,10.0,,5190068
38.8284,-120.7221,17.0,48.0,18.0,349.0,4.2,,,5394.0,3.43,64.0,9.0,60.0,12.0,-15.0,10.0,,5190069
38.7703,-120.6411,8.0,33.0,20.0,540.0,4.0,,,6138.0,5.18,97.0,10.0,49.0,10.0,19.0,11.0,,5190070
38.7569,-120.6912,12.0,52.0,19.0,612.0,3.0,,,17921.0,10.54,40.0,19.0,411.0,28.0,-15.0,30.0,,5190071
38.7598,-120.7299,9.0,25.0,13.0,455.0,2.8,,,3965.0,3.78,29.0,13.0,51.0,7.0,-15.0,12.0,,5190072
38.797,-120.729,3.0,21.0,10.0,196.0,2.2,,,5418.0,5.15,34.0,13.0,114.0,7.0,-15.0,18.0,,5190073
38.797,-120.6932,12.0,52.0,17.0,313.0,4.4,,,2134.0,3.77,66.0,6.0,71.0,4.0,-15.0,13.0,,5190074
38.8201,-120.6838,6.0,41.0,22.0,589.0,4.4,,,2629.0,3.75,59.0,6.0,63.0,6.0,-15.0,10.0,,5190075
38.8312,-120.6689,15.0,23.0,8.0,230.0,4.0,,,3614.0,2.45,60.0,5.0,45.0,13.0,-15.0,6.0,,5190076
38.8512,-120.6543,15.0,26.0,16.0,561.0,,,,9862.0,5.96,38.0,7.0,63.0,19.0,-15.0,17.0,,5190077
38.7755,-120.4155,3.0,24.0,8.0,170.0,1.4,,,2796.0,4.11,9.0,15.0,65.0,11.0,-15.0,24.0,,5190083
38.7652,-120.4794,-2.0,66.0,25.0,3846.0,3.3,,,11341.0,7.21,16.0,24.0,194.0,24.0,-15.0,21.0,,5190084
38.7741,-120.4543,3.0,82.0,31.0,3326.0,1.5,,,18475.0,8.79,25.0,29.0,39.0,33.0,-15.0,22.0,,5190085
38.7993,-120.4226,2.0,45.0,19.0,1087.0,,,,5886.0,5.83,98.0,12.0,32.0,13.0,19.0,11.0,,5190087
38.8046,-120.4533,-2.0,45.0,16.0,970.0,2.4,,,8083.0,7.78,102.0,12.0,18.0,12.0,15.0,14.0,,5190088
38.7922,-120.4861,-2.0,54.0,17.0,1147.0,2.6,,,7355.0,7.19,115.0,15.0,33.0,11.0,-15.0,16.0,,5190089
38.8243,-120.48,-2.0,57.0,25.0,2096.0,2.4,,,4817.0,4.96,107.0,16.0,14.0,10.0,-15.0,11.0,,5190090
38.8249,-120.4561,-2.0,49.0,24.0,1286.0,2.3,,,5968.0,5.85,99.0,21.0,18.0,10.0,-15.0,13.0,,5190091
38.859,-120.4454,2.0,69.0,28.0,830.0,3.5,,,5971.0,5.59,113.0,20.0,30.0,13.0,16.0,13.0,,5190092
38.8587,-120.4194,8.0,68.0,27.0,642.0,5.0,,,6657.0,4.85,35.0,10.0,71.0,24.0,-15.0,13.0,,5190093
38.8353,-120.4155,9.0,83.0,45.0,407.0,3.8,,,5007.0,4.62,59.0,20.0,148.0,15.0,-15.0,13.0,,5190094
38.9427,-120.4258,12.0,55.0,17.0,796.0,4.2,,,3857.0,3.61,49.0,15.0,83.0,10.0,-15.0,12.0,,5190114
38.945,-120.4502,16.0,68.0,22.0,440.0,3.9,,,5224.0,4.21,55.0,6.0,59.0,16.0,-15.0,12.0,,5190115
38.9444,-120.4752,7.0,47.0,18.0,205.0,4.6,,,4680.0,3.34,55.0,6.0,54.0,15.0,-15.0,10.0,,5190116
38.9166,-120.4806,6.0,61.0,24.0,320.0,3.4,,,4572.0,3.51,48.0,6.0,54.0,15.0,-15.0,10.0,,5190117
38.9103,-120.4627,3.0,31.0,10.0,181.0,2.7,,,3988.0,2.53,40.0,3.0,40.0,9.0,-15.0,8.0,,5190118
38.8911,-120.4736,-2.0,45.0,14.0,274.0,3.3,,,4607.0,3.35,43.0,4.0,51.0,13.0,-15.0,10.0,,5190119
38.8992,-120.4431,9.0,71.0,32.0,638.0,6.4,,,5090.0,4.31,39.0,9.0,74.0,17.0,-15.0,12.0,,5190120
38.9239,-120.436,10.0,55.0,25.0,412.0,4.5,,,4309.0,3.44,29.0,8.0,55.0,13.0,-15.0,10.0,,5190121
38.8948,-120.4232,-2.0,55.0,25.0,871.0,5.8,,,5492.0,4.78,27.0,14.0,47.0,17.0,-15.0,15.0,,5190122
38.9806,-120.4243,3.0,51.0,24.0,944.0,1.9,,,4431.0,4.95,93.0,15.0,75.0,9.0,-15.0,14.0,,5190126
38.9789,-120.4432,5.0,46.0,18.0,790.0,3.1,,,2887.0,2.85,25.0,11.0,25.0,9.0,-15.0,9.0,,5190127
38.606,-121.5287,11.0,31.0,16.0,642.0,2.2,,,4276.0,4.06,41.0,14.0,130.0,7.0,16.0,14.0,,5190238
38.5361,-121.5231,9.0,22.0,11.0,566.0,1.7,,,3627.0,3.42,39.0,11.0,111.0,6.0,-15.0,13.0,,5190239
38.5922,-121.5494,4.0,17.0,11.0,534.0,1.7,,,3213.0,3.19,38.0,10.0,110.0,6.0,-15.0,12.0,,5190240
38.6272,-121.5244,-2.0,24.0,14.0,582.0,2.2,,,4210.0,4.35,60.0,16.0,125.0,6.0,-15.0,17.0,,5190241
38.6273,-121.5496,6.0,34.0,19.0,638.0,3.2,,,4519.0,4.27,60.0,17.0,133.0,8.0,-15.0,19.0,,5190242
38.6557,-121.5553,4.0,18.0,10.0,597.0,1.9,,,3522.0,3.1,39.0,12.0,90.0,6.0,-15.0,12.0,,5190243
38.6553,-121.5245,2.0,26.0,12.0,517.0,1.7,,,3805.0,3.23,45.0,15.0,94.0,7.0,-15.0,12.0,,5190244
38.6707,-121.5117,6.0,31.0,17.0,520.0,3.0,,,3940.0,3.94,49.0,15.0,108.0,6.0,-15.0,16.0,,5190245
38.7149,-121.5199,2.0,27.0,13.0,391.0,1.7,,,3171.0,2.9,35.0,12.0,73.0,7.0,-15.0,12.0,,5190246
38.7382,-121.5202,4.0,22.0,12.0,117.0,1.6,,,3442.0,2.98,43.0,11.0,72.0,9.0,-15.0,11.0,,5190247
38.7139,-121.5616,8.0,27.0,13.0,284.0,1.7,,,4146.0,3.42,45.0,13.0,123.0,8.0,-15.0,13.0,,5190248
38.7366,-121.5639,6.0,27.0,13.0,283.0,1.6,,,3789.0,3.58,46.0,15.0,112.0,6.0,-15.0,14.0,,5190249
38.714,-121.5904,3.0,27.0,14.0,540.0,1.9,,,3839.0,3.71,53.0,15.0,106.0,6.0,-15.0,13.0,,5190250
38.7381,-121.5992,6.0,25.0,13.0,395.0,1.7,,,4227.0,3.56,41.0,13.0,119.0,8.0,-15.0,14.0,,5190251
38.7011,-121.6215,-2.0,34.0,14.0,525.0,2.0,,,4687.0,4.62,35.0,13.0,160.0,6.0,-15.0,14.0,,5190252
38.6732,-121.6111,2.0,27.0,15.0,559.0,2.4,,,4129.0,4.22,49.0,15.0,140.0,7.0,-15.0,17.0,,5190253
38.6797,-121.5891,8.0,23.0,14.0,302.0,2.0,,,3767.0,2.83,37.0,11.0,93.0,6.0,-15.0,10.0,,5190254
38.686,-121.5655,4.0,21.0,11.0,324.0,1.7,,,3772.0,3.1,44.0,13.0,103.0,6.0,-15.0,12.0,,5190255
38.6532,-121.5996,8.0,24.0,12.0,479.0,1.8,,,5131.0,4.91,40.0,14.0,184.0,8.0,-15.0,15.0,,5190256
38.5741,-121.657,11.0,33.0,15.0,613.0,2.4,,,3660.0,4.32,45.0,12.0,137.0,8.0,-15.0,13.0,,5190257
38.5667,-121.6922,10.0,29.0,13.0,546.0,1.8,,,3692.0,3.76,50.0,12.0,139.0,7.0,-15.0,12.0,,5190258
38.5381,-121.6938,5.0,25.0,12.0,755.0,2.0,,,3579.0,4.0,50.0,13.0,145.0,6.0,-15.0,13.0,,5190259
38.5082,-121.6941,5.0,25.0,12.0,348.0,1.5,,,3033.0,2.78,37.0,9.0,121.0,6.0,-15.0,9.0,,5190260
38.5171,-121.6481,4.0,22.0,12.0,515.0,1.7,,,3440.0,3.95,47.0,12.0,167.0,6.0,-15.0,12.0,,5190261
38.5518,-121.6646,3.0,21.0,11.0,411.0,1.7,,,3415.0,3.67,45.0,12.0,144.0,6.0,-15.0,11.0,,5190263
38.6045,-121.6922,8.0,29.0,13.0,412.0,1.7,,,2963.0,2.92,38.0,10.0,109.0,6.0,-15.0,9.0,,5190267
38.6481,-121.6958,-2.0,21.0,8.0,505.0,1.8,,,2292.0,2.44,30.0,7.0,76.0,5.0,-15.0,7.0,,5190269
38.7346,-121.6971,7.0,16.0,7.0,596.0,1.7,,,2865.0,3.21,34.0,7.0,100.0,5.0,-15.0,8.0,,5190273
38.6761,-121.638,-2.0,10.0,6.0,569.0,1.7,,,3071.0,3.19,34.0,8.0,95.0,4.0,-15.0,9.0,,5190275
38.5123,-121.5631,-2.0,18.0,11.0,497.0,2.5,,,2845.0,2.71,37.0,8.0,76.0,6.0,-15.0,9.0,,5190276
38.5348,-121.5668,-2.0,14.0,8.0,734.0,2.8,,,3362.0,3.94,47.0,9.0,125.0,6.0,-15.0,12.0,,5190277
38.5739,-121.5574,4.0,19.0,9.0,541.0,1.9,,,3231.0,3.83,39.0,9.0,104.0,6.0,-15.0,10.0,,5190278
38.5889,-121.5844,-2.0,10.0,6.0,539.0,1.8,,,3216.0,3.61,33.0,9.0,110.0,5.0,-15.0,11.0,,5190279
38.5574,-121.6279,-2.0,15.0,7.0,248.0,1.3,,,1866.0,1.59,21.0,6.0,58.0,5.0,-15.0,5.0,,5190280
38.693,-121.6347,-2.0,-10.0,5.0,502.0,1.6,,,3041.0,2.78,31.0,7.0,87.0,4.0,-15.0,9.0,,5190281
38.7025,-121.5385,2.0,19.0,9.0,302.0,1.8,,,3052.0,2.85,35.0,8.0,72.0,6.0,-15.0,9.0,,5190282
38.6124,-121.5914,5.0,21.0,9.0,587.0,2.2,,,3083.0,3.59,42.0,8.0,106.0,7.0,-15.0,9.0,,5190283
38.5394,-121.4436,-2.0,16.0,9.0,465.0,2.4,,,2904.0,2.53,35.0,8.0,52.0,6.0,-15.0,8.0,,5190284
38.5408,-121.4776,2.0,16.0,10.0,334.0,2.3,,,3066.0,2.57,36.0,8.0,70.0,7.0,-15.0,8.0,,5190285
38.5099,-121.4814,4.0,14.0,8.0,375.0,1.8,,,2920.0,2.91,43.0,6.0,72.0,6.0,-15.0,7.0,,5190286
38.5106,-121.4444,5.0,26.0,10.0,175.0,2.3,,,2905.0,1.94,34.0,7.0,46.0,6.0,-15.0,7.0,,5190287
38.5102,-121.4081,-2.0,22.0,10.0,358.0,2.5,,,3023.0,2.52,34.0,8.0,48.0,7.0,-15.0,8.0,,5190288
38.5394,-121.4084,8.0,22.0,12.0,575.0,2.2,,,3254.0,3.33,43.0,8.0,95.0,7.0,-15.0,9.0,,5190289
38.5645,-121.4392,4.0,21.0,10.0,445.0,2.5,,,3337.0,2.93,39.0,9.0,78.0,7.0,-15.0,9.0,,5190290
38.5758,-121.4803,4.0,26.0,13.0,713.0,2.8,,,3156.0,3.46,41.0,9.0,91.0,7.0,-15.0,10.0,,5190291
38.6082,-121.4837,2.0,18.0,9.0,801.0,2.3,,,2887.0,3.11,33.0,8.0,84.0,6.0,-15.0,9.0,,5190292
38.6095,-121.4401,3.0,19.0,10.0,141.0,2.6,,,3045.0,1.72,41.0,7.0,43.0,6.0,-15.0,6.0,,5190293
38.6037,-121.4094,2.0,24.0,11.0,584.0,2.8,,,2968.0,2.4,43.0,7.0,55.0,6.0,-15.0,8.0,,5190294
38.5747,-121.4103,2.0,24.0,13.0,615.0,2.7,,,3540.0,3.83,44.0,10.0,94.0,7.0,-15.0,11.0,,5190295
38.6236,-121.4053,-2.0,21.0,9.0,308.0,2.9,,,3200.0,2.05,38.0,8.0,49.0,8.0,-15.0,6.0,,5190296
38.6266,-121.4447,4.0,24.0,10.0,188.0,3.0,,,3400.0,2.19,38.0,9.0,53.0,8.0,-15.0,8.0,,5190297
38.6281,-121.4838,8.0,31.0,15.0,352.0,2.9,,,3386.0,3.49,43.0,10.0,92.0,7.0,-15.0,11.0,,5190298
38.6494,-121.4746,-2.0,12.0,8.0,188.0,2.4,,,3153.0,2.24,37.0,8.0,54.0,6.0,-15.0,8.0,,5190299
38.6764,-121.4841,-2.0,21.0,9.0,187.0,2.1,,,3063.0,1.97,33.0,10.0,49.0,7.0,-15.0,9.0,,5190300
38.7024,-121.4845,2.0,16.0,7.0,306.0,1.7,,,2844.0,2.17,27.0,7.0,53.0,6.0,-15.0,8.0,,5190301
38.7329,-121.483,8.0,19.0,9.0,376.0,1.7,,,2931.0,2.32,30.0,8.0,58.0,6.0,-15.0,8.0,,5190302
38.7363,-121.4505,6.0,23.0,11.0,217.0,2.0,,,2994.0,2.23,29.0,10.0,55.0,6.0,-15.0,9.0,,5190303
38.5102,-121.3755,5.0,19.0,11.0,128.0,3.0,,,3062.0,1.82,45.0,7.0,51.0,6.0,-15.0,6.0,,5190304
38.5106,-121.3437,10.0,19.0,8.0,172.0,1.9,,,1951.0,1.27,25.0,4.0,30.0,4.0,-15.0,4.0,,5190305
38.5107,-121.3087,6.0,26.0,13.0,343.0,2.3,,,3761.0,2.67,40.0,10.0,72.0,7.0,-15.0,9.0,,5190306
38.5114,-121.2684,4.0,28.0,12.0,505.0,2.1,,,2840.0,2.82,35.0,9.0,73.0,7.0,-15.0,9.0,,5190307
38.6016,-121.266,4.0,25.0,13.0,461.0,2.5,,,3309.0,3.43,40.0,10.0,81.0,8.0,-15.0,11.0,,5190308
38.5742,-121.3028,5.0,31.0,15.0,370.0,2.9,,,3646.0,3.15,49.0,9.0,70.0,7.0,-15.0,9.0,,5190309
38.5708,-121.3395,4.0,21.0,12.0,491.0,2.4,,,2994.0,3.22,37.0,9.0,69.0,7.0,-15.0,10.0,,5190310
38.5411,-121.3205,4.0,22.0,12.0,245.0,2.0,,,2867.0,2.76,39.0,8.0,67.0,5.0,-15.0,8.0,,5190311
38.5336,-121.3503,5.0,16.0,7.0,144.0,2.0,,,2573.0,1.69,32.0,5.0,49.0,4.0,-15.0,5.0,,5190312
38.547,-121.3719,7.0,26.0,14.0,378.0,2.5,,,3428.0,3.74,46.0,10.0,88.0,6.0,-15.0,11.0,,5190313
38.5747,-121.3662,5.0,22.0,11.0,352.0,2.3,,,3364.0,2.95,35.0,9.0,85.0,6.0,-15.0,10.0,,5190314
38.605,-121.3806,3.0,16.0,11.0,228.0,2.8,,,3016.0,2.33,45.0,9.0,39.0,5.0,-15.0,8.0,,5190315
38.5965,-121.3451,10.0,26.0,15.0,306.0,2.9,,,3365.0,3.04,42.0,11.0,51.0,7.0,-15.0,10.0,,5190316
38.6264,-121.3454,-2.0,12.0,8.0,159.0,2.1,,,2511.0,1.62,31.0,7.0,33.0,6.0,-15.0,6.0,,5190317
38.629,-121.3731,4.0,32.0,15.0,269.0,2.6,,,3156.0,2.44,44.0,10.0,51.0,8.0,-15.0,8.0,,5190318
38.647,-121.41,-2.0,19.0,10.0,115.0,2.5,,,3110.0,1.61,43.0,7.0,37.0,6.0,-15.0,6.0,,5190319
38.6482,-121.4471,-2.0,13.0,8.0,68.0,1.8,,,2436.0,1.2,30.0,7.0,30.0,5.0,-15.0,5.0,,5190320
38.6842,-121.4402,6.0,22.0,11.0,249.0,2.2,,,3531.0,2.69,35.0,10.0,68.0,7.0,-15.0,10.0,,5190321
38.7018,-121.4466,13.0,21.0,9.0,138.0,2.1,,,3742.0,2.42,32.0,9.0,59.0,6.0,-15.0,9.0,,5190322
38.6761,-121.4099,6.0,30.0,14.0,245.0,4.7,,,4968.0,2.55,58.0,11.0,47.0,11.0,-15.0,9.0,,5190323
38.7049,-121.4083,12.0,35.0,18.0,139.0,3.0,,,3500.0,2.26,49.0,11.0,44.0,9.0,-15.0,9.0,,5190324
38.7366,-121.4091,9.0,26.0,12.0,397.0,2.0,,,3489.0,2.45,34.0,10.0,57.0,7.0,-15.0,10.0,,5190325
38.7287,-121.3784,5.0,23.0,12.0,180.0,2.1,,,2752.0,2.27,32.0,9.0,39.0,7.0,-15.0,8.0,,5190326
38.7292,-121.3448,5.0,23.0,12.0,160.0,2.2,,,2685.0,1.89,38.0,8.0,29.0,7.0,-15.0,7.0,,5190327
38.7364,-121.306,5.0,18.0,8.0,647.0,1.6,,,3405.0,2.92,27.0,11.0,69.0,6.0,-15.0,12.0,,5190328
38.7346,-121.2714,4.0,21.0,10.0,169.0,1.8,,,2817.0,2.39,25.0,10.0,52.0,5.0,-15.0,9.0,,5190329
38.7071,-121.2718,-2.0,22.0,13.0,159.0,2.8,,,3525.0,2.75,43.0,10.0,40.0,8.0,-15.0,10.0,,5190330
38.7068,-121.3005,5.0,23.0,18.0,273.0,2.7,,,3471.0,3.44,52.0,13.0,53.0,7.0,15.0,11.0,,5190331
