lat,lon,Th,Ce,La,P,U,Au,As,Ti,Fe,Zr,Y,Cr,Nb,Hf,Sc,W,lab_id
45.9044,-112.4467,,,,,35.4,,,,,,,,,,,,5039459
45.9078,-112.4453,,,,,20.9,,,,,,,,,,,,5039460
45.9167,-112.4419,,,,,10.9,,,,,,,,,,,,5039461
45.9083,-112.4256,,,,,9.1,,,,,,,,,,,,5039462
45.9083,-112.4256,,,,,7.7,,,,,,,,,,,,5039463
45.9083,-112.4256,,,,,8.5,,,,,,,,,,,,5039464
45.8661,-112.4569,,,,,21.0,,,,,,,,,,,,5039465
45.8639,-112.4592,,,,,12.7,,,,,,,,,,,,5039466
45.8611,-112.4583,,,,,34.2,,,,,,,,,,,,5039467
45.8536,-112.4803,,,,,10.2,,,,,,,,,,,,5039468
45.8536,-112.4803,,,,,7.6,,,,,,,,,,,,5039469
45.8536,-112.4803,,,,,9.2,,,,,,,,,,,,5039470
45.8575,-112.4817,,,,,8.0,,,,,,,,,,,,5039471
45.8358,-112.4564,,,,,30.6,,,,,,,,,,,,5039472
45.8358,-112.4564,,,,,16.4,,,,,,,,,,,,5039473
45.8358,-112.4564,,,,,23.2,,,,,,,,,,,,5039474
45.9186,-112.4278,,,,,15.3,,,,,,,,,,,,5039475
45.9186,-112.4278,,,,,16.0,,,,,,,,,,,,5039476
45.9186,-112.4278,,,,,14.8,,,,,,,,,,,,5039477
45.9186,-112.4278,,,,,12.5,,,,,,,,,,,,5039478
45.8708,-112.4458,,,,,16.4,,,,,,,,,,,,5039479
45.8653,-112.4425,,,,,14.9,,,,,,,,,,,,5039480
45.8431,-112.4261,,,,,56.5,,,,,,,,,,,,5039481
45.8431,-112.4261,,,,,36.2,,,,,,,,,,,,5039482
45.8431,-112.4261,,,,,44.2,,,,,,,,,,,,5039483
45.8375,-112.4147,,,,,26.0,,,,,,,,,,,,5039484
45.8361,-112.4044,,,,,4.8,,,,,,,,,,,,5039485
45.8308,-112.4075,,,,,23.0,,,,,,,,,,,,5039486
45.8306,-112.4075,,,,,73.9,,,,,,,,,,,,5039487
45.8319,-112.3911,,,,,9.0,,,,,,,,,,,,5039488
45.8319,-112.3911,,,,,6.1,,,,,,,,,,,,5039489
45.8319,-112.3911,,,,,7.9,,,,,,,,,,,,5039490
45.8283,-112.3786,,,,,5.2,,,,,,,,,,,,5039491
45.8283,-112.3786,,,,,3.6,,,,,,,,,,,,5039492
45.8283,-112.3786,,,,,4.0,,,,,,,,,,,,5039493
45.8306,-112.3658,,,,,5.2,,,,,,,,,,,,5039494
45.8306,-112.3658,,,,,3.1,,,,,,,,,,,,5039495
45.8306,-112.3658,,,,,3.9,,,,,,,,,,,,5039496
