lon,lat,p_anomalous,label,nearest_gold_deg
-111.958,45.5595,0.32419444444444445,1,0.01186616197428409
-111.9814,45.5701,0.24,1,0.0038682812720943296
-111.8087,45.6077,0.41280688463583204,1,0.0038246045547250195
-111.7943,45.6024,0.31,1,0.0028224280327471037
-111.7628,45.5684,0.455,1,0.007389675229669213
-111.7604,45.5651,0.275,1,0.005560035971105269
-111.7505,45.563,0.29,1,0.008794458482472576
-111.4592,45.499,0.4,1,0.13085577786250227
-111.2951,45.3978,0.255,1,0.040772683257308276
-111.2919,45.3948,0.34600282763856255,1,0.03714468602640568
-111.2598,45.3183,0.355,1,0.021210492686401763
-111.4099,45.2364,0.365,1,0.10248131390648255
-111.4556,45.2194,0.3906554307116105,0,0.15116419450386356
-111.3437,45.3047,0.2567875524741448,1,0.0457552805695719
-111.3282,45.2833,0.365,1,0.024304684733603796
-111.3754,45.2368,0.34280688463583203,1,0.06992568698268234
-111.3536,45.4373,0.3686124401913875,1,0.09794650427657249
-111.4584,45.441,0.32,0,0.18345919055746387
-111.589,45.2245,0.47,0,0.2694879264456948
-111.5597,45.2311,0.43,0,0.2504352445244175
-111.3114,45.3591,0.33782771535580525,1,0.06369911302365977
-111.3179,45.3597,0.225,1,0.06802785973407643
-111.2372,45.2245,0.33,1,0.037624526575103026
-111.2431,45.2051,0.3028277153558052,1,0.056111219911889575
-111.7425,45.4758,0.335,1,0.009897095533549914
-111.7306,45.4622,0.32,1,0.0072133556684813
-111.3058,45.4994,0.365,1,0.033377383060999834
-111.32,45.5,0.34,1,0.04747738093029027
-111.3433,45.4992,0.34,1,0.0705321465716215
-111.3547,45.5,0.37,1,0.08195862187713948
-111.3553,45.4953,0.265,1,0.08229186897865942
-111.3581,45.4978,0.33,1,0.08519476333672016
-111.415,45.4967,0.46,1,0.14200794942538708
-111.2864,45.4931,0.365,1,0.01336030314027924
-111.3228,45.4969,0.25,1,0.049911819241544475
-111.3256,45.4825,0.325,1,0.05360050093049407
-111.3272,45.4906,0.225,1,0.054213593313864494
-111.2689,45.4744,0.4,1,0.019064933779055326
-111.245,45.4534,0.32,1,0.04853033793411229
-111.24,45.4476,0.275,1,0.05615789971143593
-111.2213,45.4017,0.25,1,0.035642779072338274
-111.2088,45.4422,0.3,1,0.0695779972405026
-111.1754,45.44,0.395,1,0.09392323301504843
-111.1673,45.4367,0.32282771535580523,1,0.09929565801181475
-111.168,45.4342,0.3188305429943678,1,0.09752477480105907
-111.2646,45.4849,0.305,1,0.011704943400110999
-111.1524,45.4339,0.325,1,0.11155171760218918
-111.1768,45.3823,0.35100282763856255,1,0.07543100821280051
-111.1725,45.3727,0.28317511228275727,1,0.08035342556481058
-111.1572,45.3508,0.315,1,0.0870125243858621
-111.8927,45.9471,0.365,1,0.025164610070499173
-111.8814,45.976,0.405,1,0.05033739762840367
-111.8782,45.9961,0.245,1,0.07041127466535368
-111.9,45.9686,0.36,1,0.0475636583958879
-111.8849,45.9564,0.325,1,0.031178255243041846
-111.7526,45.7932,0.435,1,0.04480979357238392
-111.758,45.7717,0.292806884635832,1,0.024519779770627567
-111.7639,45.7545,0.405,1,0.011966687093749316
-111.7824,45.7912,0.345,1,0.0262630462818083
-111.8136,45.7902,0.315,1,0.005134549639444347
-111.75,45.8173,0.46,1,0.06404284191071169
-111.7872,45.8265,0.33,1,0.04097000854283811
-111.816,45.8186,0.385,1,0.027979914224315342
-111.8517,45.829,0.32317511228275725,1,0.05701930901018577
-111.898,45.8308,0.42,1,0.015062987751444414
-111.915,45.8452,0.2667875524741448,1,0.01482746100989482
-111.95,46.1667,0.015,1,0.03776552528430992
-111.9511,45.8137,0.365,1,0.028414813038262453
-111.9554,45.8322,0.41,1,0.039742742733729054
-111.9175,45.7955,0.31817511228275724,1,0.014692637612087693
-111.9622,45.7596,0.39,1,0.05248515694937765
-111.9644,45.7534,0.3531751122827573,1,0.055156066756074734
-111.8865,45.878,0.425,1,0.0343370878206115
-111.9314,45.8916,0.315,1,0.027119321525426596
-111.9246,45.9116,0.29,1,0.04453351097768524
-111.9278,45.9226,0.36919444444444444,1,0.04843929809566783
-111.9723,45.9202,0.3310028276385626,1,0.010044844448768851
-111.9736,45.9243,0.38,1,0.007869999999996935
-111.9247,45.938,0.29,1,0.04688227383564815
-111.9415,45.944,0.2667875524741448,1,0.0445610917729778
-111.9765,45.887,0.2717875524741448,1,0.03727445371832773
-111.987,45.8856,0.29,1,0.029016976065748958
-111.9095,45.9539,0.325,1,0.04120244652930063
-111.9725,45.971,0.3736124401913876,1,0.047553663370970146
-111.9211,45.9761,0.375,1,0.06537621585867769
-111.8958,45.9833,0.345,1,0.05987282856187833
-111.8945,45.9941,0.335,1,0.07003400316989256
-111.8569,45.9495,0.275,1,0.03135452917841636
-111.813,45.9459,0.38782771535580524,1,0.0669756261635486
-111.8371,45.9561,0.385,1,0.050233599313599914
-111.8353,45.9567,0.295,1,0.05202540244918269
-111.7999,45.9785,0.32419444444444445,1,0.0934865043736278
-111.7685,45.9839,0.3081751122827573,1,0.11339096701237254
-111.8121,45.9017,0.28,1,0.06872538468425901
-111.7961,45.8999,0.45,1,0.08446198257204175
-111.7916,45.9028,0.455,1,0.08798393319236691
-111.7657,45.8985,0.39,1,0.11415166446443158
-111.7648,45.912,0.405,1,0.11266358994813061
-111.7532,45.9153,0.35,1,0.12388460154513699
-111.759,45.8924,0.385,1,0.11236883731711475
-111.7925,45.9075,0.435,1,0.08602638258115168
-111.8605,45.8648,0.42,1,0.05871759191247874
-111.4682,45.9884,0.48,1,0.0746089538862463
-111.4689,45.9506,0.41780688463583204,1,0.07997400827768043
-111.4261,45.9853,0.45,1,0.11647140421578982
-111.4109,45.9834,0.42280688463583205,1,0.13162924447097427
-111.3937,45.9915,0.51,1,0.14913318879444729
-111.3905,45.9926,0.3886124401913876,0,0.15240032152196406
-111.95,46.1667,0.02,1,0.03776552528430992
-111.3925,45.9976,0.46,0,0.15084554352051424
-111.3594,45.9793,0.3956554307116105,0,0.18313761492386224
-111.4561,45.929,0.43144015554719284,1,0.1012940373368434
-111.4512,45.9166,0.3586124401913875,1,0.10943633994244631
-111.445,45.9089,0.415,1,0.11491737248997724
-111.4072,45.8967,0.275,0,0.15266794850261534
-111.3735,45.939,0.455,0,0.17436463517581813
-111.3095,45.9617,0.405,0,0.23388873423061265
-111.3325,45.9893,0.455,0,0.21015244942660094
-111.3262,45.9884,0.415,0,0.21641944459774937
-111.2601,45.6665,0.475,1,0.08014944603676223
-111.268,45.6764,0.35,1,0.09281488943052642
-111.2677,45.685,0.46,1,0.09953836295620674
-111.2568,45.7073,0.4036124401913876,1,0.09700398806234387
-111.2664,45.7268,0.4,1,0.09509408867011696
-111.268,45.7426,0.345,1,0.09117807686060855
-111.3152,45.7188,0.32,1,0.14336673847165385
-111.3081,45.7013,0.40280688463583203,1,0.13813340544560876
-111.3123,45.6884,0.335,1,0.13251946913567075
-111.2966,45.687,0.3,1,0.11990372679779465
-111.3501,45.6463,0.42,1,0.14597252378444564
-111.3486,45.6373,0.27,1,0.14213489261966256
-111.3271,45.6065,0.38063459999163723,1,0.11659834347022939
-111.3217,45.5992,0.385,1,0.11124352430592406
-111.2937,45.599,0.29398066783831284,1,0.08328220518214634
-111.2734,45.5924,0.335,1,0.06383425177755372
-111.3574,45.6949,0.46419444444444447,0,0.17297396249147023
-111.3654,45.6907,0.315,0,0.17080273592656908
-111.3606,45.6999,0.44,0,0.17835087804662772
-111.3575,45.7113,0.29898066783831284,0,0.18225236816020357
-111.3543,45.7264,0.43,0,0.17883901056535886
-111.3306,45.7479,0.255,0,0.15171808626528202
-111.3968,45.7276,0.3706345999916373,0,0.16001776963825157
-111.4013,45.6512,0.40063459999163725,1,0.12635242221658396
-111.8972,45.9811,0.2567875524741448,1,0.05817102027642275
-111.5693,45.8432,0.44361244019138757,1,0.06026153416566882
-111.5699,45.8327,0.465,1,0.0707320471922045
-111.5551,45.7958,0.39,1,0.10700108644308545
-111.5891,45.7822,0.392806884635832,1,0.1240228708746916
-111.6223,45.7954,0.4186124401913876,1,0.1242006139276319
-111.6496,45.7561,0.3420221598002497,1,0.12626570238982926
-111.6812,45.7905,0.40780688463583203,1,0.10113296000809206
-111.7048,45.7913,0.285,1,0.0798403632256167
-111.7358,45.8181,0.43144015554719284,1,0.07482675724632193
-111.7158,45.8191,0.345,1,0.0879138419135411
-111.6881,45.8413,0.43,1,0.12315347173343351
-111.6585,45.8622,0.41,1,0.10673243415195792
-111.6722,45.8742,0.4378277153558052,1,0.1160053985812826
-111.674,45.8756,0.375,1,0.11742006855730888
-111.6918,45.9011,0.46,1,0.13205969294225156
-111.7047,45.915,0.397806884635832,1,0.14547093352282575
-111.7223,45.9043,0.4328277153558052,1,0.14198358919255105
-111.7267,45.913,0.42,1,0.14647662475630752
-111.6755,45.8904,0.485,1,0.11640168598435922
-111.6073,45.895,0.465,1,0.04816941456982948
-111.6063,45.904,0.2739806678383128,1,0.04656814898620065
-111.6179,45.903,0.445,1,0.05815077385556776
-111.6094,45.9188,0.39,1,0.05219513866252102
-111.6701,45.9379,0.265,1,0.11582815935687732
-111.6399,45.9448,0.45282771535580524,1,0.09053415101496418
-111.7192,45.9507,0.2881751122827573,1,0.14821269648718333
-111.7237,45.9525,0.47,1,0.14557965311128265
-111.6611,45.9606,0.4078277153558052,1,0.11672288764420527
-111.6707,45.9568,0.27744298318575533,1,0.12343707911320802
-111.6829,45.9555,0.32817511228275725,1,0.13399165085930592
-111.6044,45.9552,0.415,1,0.06697802102182465
-111.6234,45.9656,0.33919444444444447,1,0.08201109254241506
-111.623,45.9723,0.33600282763856254,1,0.08053097106083357
-111.6286,45.973,0.3220221598002497,1,0.08601485511236429
-111.6382,45.9809,0.365,1,0.0951378226574454
-111.6296,45.9805,0.39,1,0.08654516335416644
-111.5937,45.9493,0.255,1,0.05765555047001206
-111.5884,45.942,0.32,1,0.048634478510617564
-111.5644,45.9294,0.3936124401913876,1,0.027101891077930637
-111.5355,45.9469,0.365,1,0.035638237891341934
-111.5151,45.979,0.42144015554719283,1,0.02756668278918536
-111.5041,45.9418,0.46,1,0.055491422760639085
-111.5972,45.9447,0.28,1,0.05627168470909727
-111.2537,45.2524,0.47065543071161053,1,0.016527461995112718
-111.2725,45.267,0.43,1,0.008207131045620437
-111.3031,45.2686,0.335,1,0.00908183351531731
-111.3258,45.2437,0.44419444444444445,1,0.02600349399600376
-111.3409,45.2393,0.23398066783831284,1,0.039282460462659465
-111.3485,45.2373,0.4,1,0.04641620083548845
-111.3504,45.2287,0.31,1,0.05345384644718648
-111.2434,45.2731,0.44,1,0.016533027550941232
-111.2372,45.271,0.3728277153558052,1,0.02213289407194453
-111.207,45.3018,0.3660028276385625,1,0.03591060289107799
-111.1951,45.3088,0.3491944444444444,1,0.04449871234092918
-111.1833,45.3145,0.24100282763856248,1,0.05524331090729638
-111.1568,45.3021,0.3160028276385625,1,0.07412258090486924
-111.1703,45.3241,0.28398066783831283,1,0.06819562595944856
-111.1745,45.9981,0.33817511228275726,0,0.2315562819273114
-111.1651,45.9918,0.47780688463583204,0,0.2256850453618921
-111.1834,45.977,0.34202215980024975,0,0.21041682846198076
-111.3118,45.6596,0.35,1,0.11575696825678299
-111.3285,45.6649,0.365,1,0.1329785460140202
-111.3445,45.6512,0.35,1,0.14219570211508073
-111.4103,45.6581,0.49919444444444444,1,0.1186626588274416
-111.3963,45.6291,0.44,1,0.13023519723945626
-111.4122,45.6478,0.335,1,0.11510335616305734
-111.4368,45.6465,0.43644015554719284,1,0.09054368337989507
-111.4543,45.6436,0.36,1,0.07281117084623147
-111.4651,45.6417,0.26,1,0.061855271400252175
-111.497,45.6426,0.345,1,0.030733802237925458
-111.4896,45.7003,0.405,1,0.07601869901544167
-111.4698,45.6879,0.375,1,0.07832592546532192
-111.4584,45.6852,0.315,1,0.08527446628387914
-111.4536,45.681,0.375,1,0.08679872464501086
-111.485,45.7294,0.515,1,0.10418997360590924
-111.4724,45.7404,0.485,1,0.11951079700178262
-111.491,45.5956,0.3628277153558052,1,0.03835156580897905
-111.4109,45.7152,0.4114401555471928,1,0.1413369541202892
-111.4113,45.7437,0.37861244019138757,0,0.1591707718144257
-111.242,45.981,0.3670221598002497,0,0.22316387185205538
-111.2063,45.9789,0.305,0,0.21390799821418768
-111.2098,45.9749,0.34317511228275727,0,0.21040527963907885
-111.17,45.9725,0.33383054299436776,0,0.20613464944059906
-111.1828,45.9657,0.34,0,0.19910913012717238
-111.1829,45.9618,0.275,0,0.19521095179317854
-111.2973,45.7504,0.405,1,0.11837513125652883
-111.3966,45.7578,0.4086124401913876,0,0.17953980784215817
-111.4644,45.8108,0.4,1,0.13242821640420804
-111.3978,45.7842,0.45,0,0.19790900585875
-111.3979,45.7828,0.4086124401913876,0,0.19678191634395387
-111.3994,45.7842,0.465,0,0.1968726862721178
-111.3499,45.8295,0.42,0,0.1811286054161527
-111.365,45.8424,0.455,0,0.1998857816354025
-111.4105,45.834,0.35361244019138754,0,0.16430232043400506
-111.4108,45.8446,0.452806884635832,0,0.15988030679230053
-111.4193,45.8521,0.43,1,0.1492868463730032
-111.4377,45.881,0.375,1,0.12396407745793547
-111.391,45.8681,0.435,0,0.17226062376526008
-111.4028,45.877,0.375,0,0.15904022289973815
-111.3334,45.8942,0.44,0,0.19949560822232917
-111.3564,45.9139,0.39782771535580524,0,0.19813252635546985
-111.2805,45.9434,0.37,0,0.2033394101004489
-111.2979,45.9384,0.285,0,0.20833334754666352
-111.3174,45.9254,0.49641932482721957,0,0.20995721873753553
-111.3189,45.9021,0.405,0,0.19400938044331148
-111.1709,45.9524,0.3736124401913876,0,0.1860146867857455
-111.17,45.9312,0.42,0,0.16489593597174873
-111.1841,45.9235,0.2981751122827573,0,0.1569425235555968
-111.1829,45.9112,0.4278277153558052,1,0.14461828273078148
-111.2225,45.8898,0.3886124401913876,1,0.13030206329908792
-111.1792,45.8726,0.33317511228275726,1,0.10599332856363977
-111.7467,45.3333,0.37,1,0.12124878391142156
-111.7501,45.4191,0.275,1,0.03916838648706671
-111.7112,45.4352,0.26,1,0.02603406422362269
-111.2568,45.629,0.475,1,0.052817872921959226
-111.2639,45.5638,0.41,1,0.06651446233715827
-111.2944,45.5702,0.37,1,0.08009085902898228
-111.2504,45.5315,0.34,1,0.04465478361833177
-111.3542,45.5074,0.39317511228275726,1,0.08242583150931379
-111.3596,45.5029,0.395,1,0.08712316396918197
-111.295,45.6635,0.465,1,0.10359677456369522
-111.9162,45.3799,0.225,1,0.054416997344580643
-111.9145,45.3794,0.24,1,0.0539867909770511
-111.9268,45.3694,0.38,1,0.044861872453121746
-111.9338,45.3601,0.315,1,0.038221690177184214
-111.9174,45.3583,0.37,1,0.032800390241582655
-111.8988,45.3591,0.395,1,0.03608542087879079
-111.9095,45.3613,0.27,1,0.036696097885199425
-111.8904,45.3485,0.33,1,0.023832028868729684
-111.889,45.3886,0.28,1,0.048176878271638086
-111.9226,45.3615,0.4,1,0.03635108801673177
-111.9415,45.3588,0.335,1,0.04101235911284263
-111.9435,45.3576,0.29,1,0.04127097769620049
-111.999,45.3252,0.245,1,0.003801184026061394
-111.9802,45.3119,0.365,1,0.0018659046063505343
-111.9763,45.2991,0.285,1,0.0003600000000005821
-111.974,45.2663,0.295,1,0.003116023106455499
-111.972,45.2592,0.41,1,0.00014317821063354643
-111.9784,45.3001,0.375,1,0.0008588364221426115
-111.9704,45.3111,0.36,1,0.0024846730167215683
-111.8046,45.4968,0.41641932482721955,1,0.01006292700956095
-111.7931,45.4971,0.29,1,0.005300235843813705
-111.7891,45.4822,0.265,1,0.01206824345131085
-111.763,45.4485,0.2931751122827573,1,0.027798606080170884
-111.8452,45.4485,0.245,1,0.0428179588490624
-111.8851,45.4526,0.26,1,0.011003890221195523
-111.8197,45.464,0.375,1,0.037279786748315426
-111.8158,45.4507,0.38,1,0.04635679561833504
-111.775,45.4337,0.33,1,0.04464664041113021
-111.7543,45.407,0.28317511228275727,1,0.051972228160822295
-111.83,45.4197,0.3628277153558052,1,0.01977072583391432
-111.8428,45.3852,0.295,1,0.020532793282946746
-111.8149,45.3713,0.25,1,0.04503158447135099
-111.8143,45.3642,0.245,1,0.05100946578822494
-111.9558,45.2965,0.375,1,0.0008352245207152531
-111.9182,45.2546,0.4,1,0.002234636435755019
-111.9172,45.2556,0.43280688463583206,1,0.0017831432920507235
-111.9216,45.258,0.395,1,0.005327813810563458
-111.9254,45.2661,0.315,1,0.006560762150855524
-111.944,45.289,0.37,1,0.005011746202671333
-111.9303,45.2952,0.40100282763856254,1,0.006833710558693492
-111.8813,45.3009,0.31600282763856247,1,0.0354023389057809
-111.8658,45.3266,0.34817511228275727,1,0.013786500643750574
-111.7954,45.3093,0.31,1,0.07895749236139672
-111.763,45.2958,0.305,1,0.11405684372276459
-111.7687,45.2853,0.4,1,0.11351836679586809
-111.8112,45.2809,0.385,1,0.08215564253293917
-111.8163,45.2544,0.335,1,0.0956613067023396
-111.7821,45.2675,0.3986124401913876,1,0.11258068928551061
-111.8169,45.2529,0.435,1,0.09507057273414633
-111.775,45.2491,0.42,1,0.1302281597812075
-111.692,45.3379,0.41,1,0.12331002595085584
-111.6777,45.3383,0.375,1,0.127673656249049
-111.6874,45.349,0.345,1,0.11418490486925455
-111.6054,45.3472,0.395,0,0.16295984934946023
-111.6071,45.3973,0.485,1,0.13313685627954053
-111.629,45.4035,0.3,1,0.11083475312373268
-111.6812,45.2861,0.395,0,0.17611247116544598
-111.6462,45.2531,0.32919444444444446,0,0.21847265847240285
-111.6773,45.2682,0.43144015554719284,0,0.19441536076143576
-111.6362,45.2723,0.375,0,0.20494160753736326
-111.6089,45.3001,0.39419444444444446,0,0.19549026190579963
-111.5774,45.304,0.37,0,0.21309902041069964
-111.5746,45.2958,0.48,0,0.22094947951963695
-111.5463,45.2814,0.345,0,0.23519738030004161
-111.5052,45.2794,0.41280688463583204,0,0.1940577380575226
-111.7014,45.3066,0.31919444444444445,0,0.1517813970814552
-111.6957,45.3079,0.3760028276385626,0,0.15155237543503083
-111.6959,45.241,0.31,0,0.1986950064797866
-111.6459,45.242,0.3886124401913876,0,0.22893840328787352
-111.6439,45.2359,0.31419444444444444,0,0.23535220946487564
-111.6689,45.2373,0.38817511228275725,0,0.22417206694859101
-111.5188,45.5717,0.465,1,0.040527899032641874
-111.5915,45.6121,0.295,1,0.049967014119319385
-111.579,45.6086,0.3856554307116105,1,0.04960046975583933
-111.5554,45.6239,0.295,1,0.021750645967429583
-111.539,45.6758,0.3239806678383128,1,0.036505103752763474
-111.5368,45.6973,0.30702215980024966,1,0.05808100033573436
-111.5304,45.7168,0.38,1,0.07808855613980496
-111.5405,45.7343,0.29919444444444443,1,0.09499106589568927
-111.5774,45.7372,0.28,1,0.10477344415451935
-111.5752,45.582,0.255,1,0.04369751137079406
-111.597,45.5637,0.31,1,0.01998666055148641
-111.587,45.5373,0.385,1,0.04073468546582545
-111.5897,45.561,0.35,1,0.027529086435995106
-111.5958,45.5853,0.33702215980024974,1,0.02664136820811146
-111.8058,45.2354,0.395,1,0.10765675919327293
-111.8549,45.2399,0.3710028276385625,1,0.058606090127218256
-111.8819,45.2333,0.355,1,0.032732302088305194
-111.743,45.4737,0.365,1,0.010257801908790349
-111.7079,45.4449,0.39,1,0.021772976369808003
-111.6927,45.449,0.325,1,0.03453045757009104
-111.6868,45.4518,0.305,1,0.03990454234795302
-111.6677,45.4504,0.36,1,0.05904551210719037
-111.648,45.4548,0.45,1,0.06723356676542672
-111.6368,45.4692,0.435,1,0.0655035334924836
-111.6289,45.4842,0.29,1,0.061803825933354185
-111.6443,45.4241,0.235,1,0.08823526789215022
-111.6464,45.4124,0.38,1,0.09129738495707343
-111.6805,45.3835,0.345,1,0.08608857357396839
-111.5854,45.3564,0.375,0,0.17284418561235315
-111.5431,45.3551,0.25,0,0.20942459860293708
-111.5085,45.3548,0.27,0,0.21616328018421646
-111.5034,45.3521,0.245,0,0.2104037207370654
-111.5236,45.3453,0.4,0,0.22648065193301276
-111.5327,45.3442,0.385,0,0.22384251718562623
-111.7433,45.6873,0.3581751122827573,1,0.07503275018283116
-111.7478,45.6475,0.285,1,0.06033690081533587
-111.6514,45.6419,0.44,1,0.062138735906032624
-111.6532,45.6555,0.4728277153558052,1,0.07583378204995582
-111.6578,45.6776,0.42,1,0.09826796273455116
-111.7004,45.6796,0.2941944444444444,1,0.10438070942468487
-111.7202,45.6762,0.37,1,0.09639359729773767
-111.6865,45.698,0.3720221598002497,1,0.10593781005854203
-111.6357,45.7237,0.405,1,0.12755624092925064
-111.6516,45.7476,0.295,1,0.12447424472555817
-111.612,45.6182,0.42,1,0.04673630815544377
-111.6415,45.6153,0.33817511228275726,1,0.03583870114833734
-111.6472,45.5854,0.395,1,0.0055002272680296045
-111.67,45.5855,0.37,1,0.02240541229256916
-111.6891,45.5981,0.3439806678383128,1,0.022619958001733657
-111.7218,45.6117,0.3610028276385625,1,0.0382722157707095
-111.7397,45.5968,0.37,1,0.03086992873331793
-111.6834,45.5748,0.415,1,0.006686740611082857
-111.6679,45.5695,0.42,1,0.007800801240897909
-111.6633,45.5365,0.31919444444444445,1,0.02296092768161263
-111.6525,45.5161,0.35,1,0.028393994083259447
-111.6872,45.5195,0.34,1,0.002083866598423227
-111.6909,45.5172,0.32,1,0.0047762432936365624
-111.7042,45.5389,0.3578277153558052,1,0.019099803663917104
-111.7059,45.5466,0.28,1,0.018956595158417723
-111.7139,45.5516,0.2931751122827573,1,0.02259231063880127
-111.518,45.6548,0.35,1,0.02262703250539354
-111.5415,45.6164,0.29,1,0.01546281345680345
-111.5318,45.6005,0.3,1,0.012602959969786115
-111.5307,45.5883,0.31817511228275724,1,0.02380921250272693
-111.95,46.1667,0.02,1,0.03776552528430992
-111.9208,46.1939,0.02,1,0.020790452135534983
-111.9208,46.1939,0.02,1,0.020790452135534983
-111.9208,46.1939,0.02,1,0.020790452135534983
-111.8944,46.2144,0.02,1,0.043961447883344065
-111.8944,46.2144,0.02,1,0.043961447883344065
-111.8944,46.2144,0.02,1,0.043961447883344065
-111.8919,46.2122,0.02,1,0.04315007415984668
-111.8919,46.2122,0.02,1,0.04315007415984668
-111.8919,46.2122,0.02,1,0.04315007415984668
-111.8958,46.1986,0.02,1,0.029567767923879683
-111.8958,46.1986,0.02,1,0.029567767923879683
-111.8958,46.1986,0.02,1,0.029567767923879683
-111.9028,46.1556,0.02,1,0.02159798370218969
-111.9028,46.1556,0.02,1,0.02159798370218969
-111.9028,46.1556,0.02,1,0.02159798370218969
-111.9744,46.2417,0.01,1,0.011085576214165655
-111.9744,46.2417,0.005,1,0.011085576214165655
-111.9744,46.2417,0.005,1,0.011085576214165655
-111.9708,46.2453,0.01,1,0.006028764384184121
-111.8786,46.1033,0.01,1,0.0413768401403576
-111.8786,46.1033,0.02,1,0.0413768401403576
-111.8786,46.1033,0.02,1,0.0413768401403576
-112.0583,46.4883,0.355,1,0.013414965523629977
-112.0564,46.4903,0.36697127937336815,1,0.012674987179479728
-112.0406,46.4875,0.390951947211681,1,0.006790530170758017
-112.0917,46.4842,0.415,1,0.00889550448260331
-112.0931,46.4908,0.28282771535580525,1,0.002202271554556651
-112.1064,46.4936,0.26,1,0.011174529072852032
-112.1211,46.4983,0.325,1,0.005318279797079501
-112.1161,46.4928,0.38697127937336817,1,0.0021152068456702423
-112.1194,46.4639,0.35,1,0.012345638906103525
-112.1178,46.4603,0.32595194721168097,1,0.010003139507173204
-112.1067,46.4583,0.305,1,0.0017311268006705636
-112.0111,46.4844,0.365,1,0.01611089693344531
-112.1461,46.4083,0.515,1,0.02829039412945779
-112.1478,46.4111,0.4045643874030686,1,0.026115596872368405
-112.0417,46.4528,0.3,1,0.009744434308868845
-112.0625,46.4417,0.43197127937336816,1,0.02264226137116574
-112.0719,46.4375,0.275,1,0.023577135110103717
-112.0731,46.4297,0.3628277153558052,1,0.01831243566541928
-112.1006,46.4194,0.41,1,0.011166346761584555
-112.1111,46.3842,0.26282771535580524,1,0.0029011032384220997
-112.0869,46.3822,0.33782771535580525,1,0.004532593076820853
-112.08,46.3814,0.3,1,0.010683557459953565
-112.055,46.3861,0.27,1,0.00582092776110147
-112.1964,46.4694,0.41,1,0.02138168375035986
-112.2056,46.4728,0.325,1,0.011630322437493582
-112.2167,46.4889,0.4033906042005877,1,0.01370286101513123
-112.0294,46.4208,0.245,1,0.019282956204888218
-112.03,46.4186,0.36697127937336815,1,0.019522714975121973
-112.0025,46.4214,0.235,1,0.009398212596024302
-112.0256,46.3997,0.365,1,0.010913592442457232
-112.1347,46.3853,0.62,1,0.010234656809097792
-112.1389,46.3728,0.335,1,0.0047716244613391235
-112.1289,46.3472,0.385,1,0.015866203074459826
-112.125,46.345,0.25782771535580523,1,0.016083606560723288
-112.1186,46.3353,0.32282771535580523,1,0.011617934411941859
-112.0981,46.3436,0.3028277153558052,1,0.009030304535283367
-112.0903,46.3431,0.435,1,0.015387800362624928
-112.1072,46.3214,0.2828277153558052,1,0.006970365844060368
-112.0964,46.3083,0.425,1,0.008947994188647
-112.0925,46.3078,0.37197127937336816,1,0.012677010688648647
-112.0978,46.3,0.365,1,0.005860853180210263
-112.0753,46.36,0.35461526782995006,1,0.010833300512770695
-112.1111,46.3556,0.2,1,0.00859823819162155
-112.1111,46.3619,0.24782771535580522,1,0.009303988392079651
-112.0028,46.3669,0.33,1,0.004507815435442172
-112.0064,46.3647,0.19,1,0.0019282375372329267
-112.0361,46.3639,0.3937588318475129,1,0.013118170604167827
-112.0422,46.3514,0.34,1,0.015197710353872173
-112.0531,46.3303,0.235,1,0.03482134977280144
-112.0461,46.3361,0.3319712793733682,1,0.028964226210963877
-112.0544,46.3414,0.355,1,0.02407277300187642
-112.0542,46.3433,0.34282771535580525,1,0.02217567135398271
-112.1139,46.2583,0.285,1,0.02743983236100424
-112.0781,46.2881,0.330951947211681,1,0.014327051336543493
-112.0522,46.3014,0.41697127937336814,1,0.03845683814356167
-112.0547,46.3028,0.395,1,0.03782219454235844
-112.0556,46.2839,0.35197127937336814,1,0.02546830186722645
-112.0556,46.2897,0.345,1,0.028274270989721514
-112.0533,46.2894,0.395,1,0.030047003178360458
-112.1556,46.7381,0.43780688463583206,1,0.020008700607474394
-112.0714,46.7378,0.39141932482721953,1,0.021516328683121214
-112.0558,46.7344,0.36919444444444444,1,0.00850931254568036
-112.0711,46.6853,0.375,1,0.0021786234185819315
-112.0597,46.6467,0.265,1,0.005801241246488724
-112.1158,46.6139,0.395,1,0.009926147288853656
-112.2242,46.6836,0.245,1,0.014301597812831416
-112.1908,46.6864,0.25,1,0.028345571082618815
-112.1778,46.6975,0.38,1,0.040069565757570855
-112.1769,46.7119,0.442806884635832,1,0.03370911004461599
-112.1786,46.7311,0.165,1,0.015060149401653343
-112.1772,46.7389,0.275,1,0.007253971326108502
-112.1158,46.6928,0.325,1,0.020942406738482317
-112.1128,46.6944,0.32782771535580524,1,0.02092731229756504
-112.1142,46.7003,0.165,1,0.025980731321497353
-112.1061,46.6997,0.335,1,0.020181040607458033
-112.1628,46.5794,0.23282771535580524,1,0.005268662069257147
-112.1617,46.5817,0.30419444444444443,1,0.005587020672947166
-112.2081,46.5625,0.325,1,0.030787564047841443
-112.1917,46.5622,0.48,1,0.021339503274442072
-112.1578,46.6753,0.425,1,0.010298062924645949
-112.6972,46.1917,0.295,1,0.025225384040688855
-112.6917,46.1939,0.415,1,0.021100947846012765
-112.6486,46.2125,0.265,1,0.008555495310029346
-112.6389,46.205,0.4256554307116105,1,0.005498554355453212
-112.6444,46.2042,0.26,1,0.0007308214556283987
-112.6639,46.195,0.375,1,0.016547220310374606
-112.6583,46.1978,0.3,1,0.01035425033500831
